Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
173380,153240061,41.0846,-0.249528,-0.849855,-1,12.1783,2.24456,1.04099,1,80.0972
173380,153374469,25.6814,-0.0463528,0.25981,1,44.5326,-1.62904,-2.27878,-1,87.6709
173380,152293036,31.1397,0.354293,-2.82002,1,27.0728,-1.03294,0.0670955,-1,72.2332
173380,152436292,48.2728,1.13716,1.02641,1,26.9116,2.01919,-2.76852,-1,75.7577
173380,152939068,13.1971,1.07069,-2.21183,1,45.1727,-1.43755,0.369552,-1,91.5492
173380,152887174,27.8795,-1.06118,-2.65675,1,25.4811,-2.50663,1.63157,-1,61.3742
173380,153259316,39.2231,-0.304873,-0.958385,-1,42.3423,-1.29641,2.5285,1,90.6542
173380,153514068,34.2653,-0.369443,-2.16259,1,30.0725,-2.09483,0.776203,-1,89.3746
173380,153780985,11.1495,1.93031,-0.048351,1,18.8651,-0.832574,2.89411,-1,61.3067
173380,154084097,25.035,-0.257307,-1.21691,-1,41.4368,1.95653,2.04355,1,108.01
173380,154311289,47.0446,0.731066,-2.43554,-1,41.8772,0.703598,0.638525,1,88.7293
173380,154346241,40.1042,0.468276,-2.81913,1,41.3094,-0.536073,0.251882,-1,91.8416
173380,154364777,41.6961,0.250796,1.95958,-1,47.7589,0.945176,-1.32841,1,94.4574
173380,154534457,40.0819,-0.423025,3.08359,-1,41.1631,-1.42351,-0.00934264,1,91.5947
173380,154711721,46.3674,1.43921,-1.90542,1,18.5121,-0.725449,0.79257,-1,95.5343
173380,153594026,32.801,-0.224548,2.21459,-1,26.2528,1.36391,-0.676587,1,77.8498
173380,153622458,39.8856,2.56843,2.16323,-1,19.9281,1.63596,-0.911995,1,62.5984
173380,153926013,44.7831,2.09022,-0.198956,-1,46.1494,1.98037,2.97892,1,91.0445
173380,154500781,43.8029,2.12624,1.33845,1,51.1208,2.18878,-1.67723,-1,94.5001
173380,154510909,48.0439,-0.0786538,-1.65789,1,58.8762,0.845293,1.42605,-1,117.884
173380,153688805,7.51609,1.3935,-2.19149,1,76.3937,-0.91287,0.655127,-1,83.1839
173380,153609582,38.5848,-0.451964,-1.72564,1,44.9206,-1.03886,1.35804,-1,86.8421
173380,153939190,30.5042,0.149963,3.04833,-1,29.8619,2.11018,-0.0252126,1,91.7287
173380,154615534,34.4004,0.328932,0.0324775,1,15.1833,2.09448,-2.30547,-1,62.1867
173380,154281802,49.0102,0.197824,-2.3679,1,31.7664,-0.911182,0.843949,-1,91.3187
173380,154308722,74.9778,0.783254,-1.30294,-1,16.1237,2.23939,2.09331,1,88.3585
173380,154405562,42.2959,-0.773506,-0.247205,-1,23.9397,1.09826,3.10894,1,93.3583
173380,154563330,25.7441,-0.461059,2.25461,-1,33.8814,-2.04019,-0.125246,1,75.3209
173380,154843210,52.9846,-0.719411,1.65417,1,54.1148,0.0572845,-1.37259,-1,115.107
173380,154821922,24.7999,0.621346,2.29337,1,55.5784,1.92692,-0.300162,-1,88.3871
173380,153581916,34.2493,-1.71676,2.58988,1,56.7167,-1.85817,-0.468168,-1,88.2915
173380,153620892,13.35,1.03469,2.59815,1,20.8053,-2.19062,1.88273,-1,81.1189
173380,154808276,40.9108,0.645778,1.44255,-1,37.8059,-0.561222,-1.77587,1,93.3704
173380,153574947,31.1047,1.70649,-1.07006,1,13.7913,-0.642097,1.58048,-1,72.7271
173380,153737707,61.6159,-0.254882,-0.795792,-1,29.2824,-0.424728,2.49458,1,85.0257
173380,153773291,25.0562,-0.118957,-0.996708,-1,53.4665,0.167034,2.18053,1,73.9411
173380,154354595,40.0625,0.0749214,-2.83763,1,48.3698,0.994798,0.403019,-1,97.4213
173380,154529395,18.043,-0.526151,-0.874876,-1,29.4049,1.79508,1.39128,1,78.3408
173380,154693699,15.2363,0.925539,1.91463,-1,44.289,-0.567385,-1.24578,1,67.1113
173380,153828518,70.0238,-2.05062,-0.183715,-1,31.1369,-1.86878,-2.77853,1,90.3207
173380,154052191,39.7283,-0.806096,1.58463,1,38.4291,-1.33656,-1.28159,-1,80.1975
173380,153842273,12.1228,0.293237,-0.435123,1,64.1234,-1.94606,2.43588,-1,94.2217
173380,154073456,35.3361,-0.377059,-2.33886,1,26.3601,-0.972494,0.956422,-1,63.5926
173380,154514368,49.1149,-1.16482,0.394679,1,45.7516,-1.35442,3.02977,-1,92.2232
173380,154536472,41.6467,-0.414754,2.2214,-1,31.7027,-1.51933,-1.01492,1,83.9696
173380,154290175,51.8449,-1.50118,3.04825,1,41.7539,-0.351722,-0.00827166,-1,108.777
173380,153555707,16.5648,1.31867,1.14681,-1,76.1305,2.43705,-1.87267,1,82.3062
173380,153712259,16.6743,0.540471,-1.54812,-1,60.5723,-0.192119,2.36999,1,63.4644
173380,153893971,15.1024,-0.166051,-1.20607,-1,97.8689,-2.00379,1.46038,1,110.225
173380,154152051,33.8927,-2.12964,-0.51749,-1,32.8323,-0.549595,-1.12501,1,61.6812
173380,154264843,27.6696,-2.12865,1.64972,1,48.608,-0.68833,-1.51599,-1,93.1998
173380,155595828,8.84119,2.0064,2.10735,-1,26.161,-1.98648,-1.52899,1,113.798
173380,155977148,50.7185,-0.506176,-1.46495,1,28.2341,0.780645,1.27369,-1,90.6403
173380,154852501,34.5635,1.86971,2.50809,1,34.629,0.684073,-0.706056,-1,81.6725
173380,155759388,21.16,-0.607942,1.46821,-1,22.3707,2.28332,-1.96596,1,97.2673
173380,155872410,11.7615,1.55198,-0.108034,-1,44.2483,-1.58191,-3.12846,1,114.046
173380,155067321,43.8052,-1.83594,1.79366,-1,50.6854,-1.73166,-1.77992,1,92.1812
173380,155217481,26.0292,0.769644,-0.32333,-1,30.2372,-1.33414,-3.06878,1,89.4416
173380,155530056,26.836,0.11849,-0.887135,-1,56.9446,1.02425,2.6993,1,84.5991
173380,155660185,47.811,0.719447,1.55431,-1,48.3573,0.219069,-1.72801,1,98.9616
173380,155245489,36.4847,-1.27553,2.44161,-1,19.4141,0.793985,-0.217419,1,83.3958
173380,155317792,32.0135,0.425089,-0.148814,-1,49.8657,0.912975,2.38466,1,78.7445
173380,155377872,32.6803,0.874703,2.67808,-1,30.089,-0.85794,-0.400604,1,87.7373
173380,155564792,41.4344,0.776965,0.663215,1,38.8638,1.12734,-2.42899,-1,81.4677
173380,155773928,9.22064,-1.11648,-0.538453,-1,20.9546,1.86941,2.53647,1,64.9752
173380,155051656,49.0279,0.231106,1.58142,1,11.3519,-2.27701,-0.660612,-1,87.0239
173380,155804063,9.34014,-1.78692,-0.606607,1,20.6126,2.05294,2.89088,-1,96.5458
173380,155820999,39.9888,-0.365162,2.71633,1,38.9356,-1.61302,-0.684048,-1,94.2344
173380,155827495,33.0795,-1.6995,1.12718,-1,59.3685,-1.92165,-1.80142,1,88.6796
173380,155061686,208.917,0.189891,-0.638366,-1,50.104,-0.0485321,-1.54613,1,92.9903
173380,155348442,32.9459,-0.274927,-1.64138,-1,25.8532,-2.27581,2.18864,1,87.9201
173380,155470090,26.4757,0.164874,-0.383371,-1,19.3359,2.17865,2.59759,1,70.101
173380,155039496,34.007,-0.534465,-1.77802,-1,30.2711,0.295543,0.742791,1,66.9659
173380,155237400,21.2397,1.04842,2.84871,-1,23.7865,-1.13642,-0.214501,1,74.5329
173380,155228792,39.6557,-0.488807,-1.54082,1,32.5709,-2.12091,2.54744,-1,91.4785
173380,155405518,29.6755,2.39443,1.64837,1,57.7048,1.62973,-1.1219,-1,87.5638
173380,155257149,6.23643,0.941044,0.593729,-1,43.7048,-2.53495,-0.998741,1,93.9797
173380,155472141,44.6658,1.69025,1.85141,1,43.2664,1.91416,-1.34129,-1,88.4441
173380,155656485,8.77817,0.640395,-0.267658,1,51.5261,-1.95151,2.89135,-1,83.5401
173380,155186628,39.5772,-0.191175,0.725641,-1,20.3266,-2.35108,-2.20674,1,92.9604
173380,155979923,43.1706,0.14951,1.1693,1,40.3479,0.544469,-1.78853,-1,84.7584
173380,155526915,34.5059,-0.16287,3.13352,1,45.4018,0.813243,-0.0680693,-1,88.7464
173380,155676347,50.3672,-0.228393,0.221856,-1,30.8438,-1.45703,-1.57764,1,80.4164
173380,156557629,22.3123,-0.957612,-1.86079,1,56.6256,-0.972115,1.43521,-1,70.8802
173380,156708725,28.3472,-0.713414,0.546192,1,34.7668,0.937926,-2.10074,-1,84.0381
173380,157078917,33.0428,-0.526438,-2.72238,-1,50.5072,-1.40371,0.224904,1,89.3403
173380,157014645,50.9353,1.17902,1.65493,1,44.1525,1.23923,-1.21777,-1,94.0331
173380,156222171,60.4574,-2.06655,0.734577,-1,53.7972,-1.82109,-2.63057,1,114.214
173380,156715673,33.8474,0.366213,-1.64377,-1,41.6975,-0.974562,1.36615,1,92.5296
173380,156591134,27.4226,0.419279,-1.57785,-1,30.1086,2.49758,1.30593,1,91.0922
173380,157345534,41.7557,-1.28935,1.1272,-1,45.377,-0.407603,-1.93172,1,95.5883
173380,156678370,6.21168,0.940421,0.800883,-1,27.4105,-2.32621,-0.48117,1,66.139
173380,157174882,39.307,-1.55607,-1.41813,-1,40.6916,-0.48194,1.82533,1,91.7119
173380,157371680,40.9587,0.332466,2.42133,-1,26.965,-0.659586,-0.872721,1,74.6409
173380,156554869,54.3627,-1.02778,0.627181,-1,33.2306,-1.82091,-2.27984,1,91.2376
173380,157081133,26.3763,-2.31625,1.47215,1,18.1052,0.937541,-1.65758,-1,115.483
173380,157281021,47.0068,-2.45565,-0.00684824,-1,40.2102,-2.03807,-3.06165,1,88.7738
173380,156588142,12.2804,0.598532,-0.527312,1,22.6107,-2.19978,2.64736,-1,71.6268
173380,157198662,39.0839,1.26483,-1.46165,-1,57.638,1.77227,2.45422,1,91.209
173380,157225470,6.11412,1.20982,-0.941174,-1,73.9526,-1.96372,-0.750122,1,99.669
173380,156916667,32.3775,-0.445203,-1.37392,1,38.5938,-1.88542,2.38675,-1,87.2155
173380,157055179,42.3337,-0.9882,2.63479,-1,38.3913,0.0859774,-0.539183,1,92.5311
173380,156348812,9.82859,1.02837,0.408186,1,33.7635,-2.08853,-2.86477,-1,90.358
173380,156486772,15.4182,-1.78177,-3.00594,-1,20.7835,0.727316,0.24896,1,67.8403
173380,156874228,35.827,-0.646888,2.02536,1,33.7468,-2.24101,-0.968222,-1,92.6853
173380,157182356,34.2211,1.29737,-2.04435,1,18.6015,-1.40967,1.18066,-1,104.163
173380,156389123,38.655,1.92692,2.95016,-1,19.7053,0.444409,-0.230827,1,71.0616
173380,157398003,39.0554,-0.587505,-0.53528,1,50.7311,-1.01769,2.50998,-1,90.9906
173380,156189786,40.484,1.55346,-2.26516,1,44.7062,1.91595,0.781411,-1,86.3924
173380,156474696,39.4834,-0.388648,2.62458,1,39.3133,0.727323,-0.0819068,-1,89.788
173380,156543952,42.7007,-0.324831,1.7638,-1,49.1776,0.401335,-0.811206,1,94.3412
173380,157035192,18.0831,1.46084,-1.90224,1,21.5228,-1.39783,-2.53302,-1,78.6175
173380,156507735,19.3909,0.882166,-2.9068,-1,41.5637,2.3682,-1.14608,1,63.6288
173380,156708719,20.079,-0.920924,0.624082,1,55.0624,-2.34051,-2.7594,-1,83.5839
173380,156171745,18.3616,-0.683776,1.80542,-1,46.3062,1.86615,-1.46926,1,112.429
173380,156767239,22.453,-0.306035,1.42646,1,26.0823,2.14686,-0.787138,-1,86.94
173380,156843887,38.8595,-0.976822,2.16436,-1,42.0162,-2.54967,-1.03618,1,107.092
173380,157278439,17.2626,1.20311,0.253372,-1,22.0877,-1.22634,-2.81225,1,71.5726
173380,156566764,43.3008,2.01418,-1.40726,1,39.1907,1.22584,1.66438,-1,88.826
173380,157798026,21.9248,-0.823142,-0.707906,-1,35.0439,-2.35985,-2.27501,1,61.088
173380,158144906,31.9786,-0.125347,-2.53961,1,26.9599,0.970853,0.408193,-1,67.5297
173380,157674010,20.909,-1.26318,-1.01658,-1,74.3979,-1.797,1.71146,1,80.0873
173380,157975807,46.4953,0.903309,-0.20055,-1,35.0929,-0.138123,3.14058,1,91.6371
173380,158226439,38.6003,0.768428,-0.716177,-1,27.9887,2.02294,2.435,1,79.0993
173380,157751620,28.3741,-1.10934,2.57396,-1,39.6822,-1.64855,-0.907712,1,68.6309
173380,158119788,10.5046,-0.866003,-2.19929,1,63.5734,-2.16874,1.32664,-1,62.2639
173380,158468504,16.8539,0.934566,-0.564778,-1,23.309,-2.40789,2.06143,1,108.677
173380,157655093,24.9198,0.183583,-3.03902,-1,51.3109,0.829692,0.304456,1,74.9353
173380,158080837,32.4047,0.0812192,-1.32591,-1,46.9217,0.546895,1.98809,1,79.8285
173380,157895086,41.3953,-0.384967,0.11805,-1,27.1205,-2.2115,2.48383,1,93.5835
173380,158051790,20.4874,1.16146,2.01667,-1,28.9334,-1.28882,-1.55556,1,89.4406
173380,158318302,17.8808,0.795611,-2.29766,1,27.7589,-1.90579,0.412617,-1,91.2745
173380,158596974,32.0111,-1.02418,-1.32491,1,44.9272,-2.40294,2.2101,-1,93.4258
173380,158272169,14.5609,1.36092,-2.19829,1,25.2181,-1.31532,1.0665,-1,78.0364
173380,158740889,42.0026,0.726204,2.69387,1,25.0434,0.737161,-0.333284,-1,64.7605
173380,158158124,34.2264,-2.16182,2.18689,-1,66.3376,-1.62772,-1.91077,1,88.449
173380,158653037,29.0151,-1.92839,-2.73403,-1,34.7292,-0.245583,0.355211,1,87.3028
173380,158400987,53.5079,1.97118,0.575756,-1,43.3372,1.29767,-2.6358,1,101.767
173380,158571099,13.0381,-1.21131,1.45631,1,13.63,1.77065,-1.32617,-1,62.0267
173380,158725159,26.1407,-0.253886,-2.30827,1,20.0533,2.0118,0.771128,-1,78.4407
173380,160033966,28.4156,0.849046,2.57973,1,77.3237,1.89432,-0.0147909,-1,103.802
173380,159513904,42.4161,0.822251,0.316083,-1,45.3073,-0.0502234,-2.34696,1,93.8793
173380,160042496,45.0592,0.556265,-2.96748,1,48.2466,0.381737,0.248928,-1,93.5416
173380,159523502,45.0197,0.74865,-2.15309,1,29.7923,1.97957,0.383815,-1,84.802
173380,159386066,17.4794,-1.18501,0.46216,1,24.4197,1.82799,-2.21997,-1,97.3223
173380,159638410,9.13242,-1.22251,1.59438,-1,83.3191,1.45724,-2.13325,1,111.423
173380,158922876,81.047,-0.781005,-2.33288,-1,26.3988,-0.444407,0.864259,1,93.7884
173380,159852372,41.7816,0.538973,2.22575,-1,33.1335,1.92481,-1.25002,1,92.1778
173380,159903005,18.2327,0.529459,0.49689,1,20.444,-2.18555,-2.8715,-1,79.8833
173380,159279811,31.4628,-0.601257,-0.487554,-1,39.3927,-2.22674,2.71749,1,94.9475
173380,159635851,20.2356,-1.92788,0.0441966,1,14.1289,1.57163,-1.45779,-1,97.1221
173380,159950523,32.4641,1.16134,-0.858983,1,15.5433,-1.53857,-3.06796,-1,90.2373
173380,159123945,20.2123,0.326238,-3.04123,1,53.3282,-1.40065,0.00736691,-1,91.6475
173380,159944729,9.45175,0.0260931,1.43337,-1,57.0601,2.2919,-2.09566,1,79.0763
173380,158804491,41.8077,2.24141,2.69945,-1,45.6412,2.28909,-0.383782,1,87.3526
173380,159397971,47.8928,-2.39123,-0.771175,-1,19.0655,-1.61563,1.95956,1,63.8576
173380,160016803,36.854,-0.0413157,-0.693339,1,31.1132,1.59859,2.49216,-1,91.7829
173380,159804240,42.1549,2.01445,-1.81317,-1,35.1347,0.880265,0.939213,1,88.4383
173380,159990064,35.5311,-1.08527,-1.22957,1,30.0827,-2.03635,1.29096,-1,70.1303
173380,159973824,16.5244,-0.373536,0.41499,-1,60.4366,-2.30526,-2.83989,1,94.9816
173380,159948599,20.359,-0.699873,1.5702,-1,39.1787,1.72915,0.681685,1,90.0876
173380,158869804,38.5828,2.49719,-2.45533,-1,35.1414,2.50781,0.840922,1,73.4248
173380,159311444,22.6074,-0.684331,-1.37876,-1,36.5096,-1.4281,1.69222,1,61.4448
173380,158861849,11.1316,-2.06864,2.43124,-1,127.647,-0.565548,-0.619989,1,97.6427
173380,159916017,38.5896,-0.283577,-0.787464,-1,53.8532,-0.167809,1.74795,1,87.1782
173380,159517535,25.6584,-1.57661,-0.943945,1,31.0024,0.718384,-2.52748,-1,89.4145
173380,159926767,35.8821,-0.435491,-2.32462,1,36.05,0.0936947,0.759799,-1,74.4363
173380,160236899,26.3692,1.28561,2.89895,1,20.6667,-0.694926,-0.282843,-1,71.5081
173380,160309299,46.6632,-0.923713,0.101754,-1,42.6578,0.303759,2.81401,1,104.862
173380,160342264,26.2715,0.566128,1.35375,-1,22.052,-1.91327,-1.9025,1,90.0748
173380,160639656,14.4128,-1.59964,2.68188,1,24.192,0.895407,1.41098,-1,63.6357
173380,160668664,5.96881,-2.32621,0.940002,-1,19.7305,1.93884,1.67304,1,90.5978
173380,161317576,13.7093,1.21781,-2.35907,-1,24.831,-2.18596,0.681161,1,104.535
173380,160456014,31.0534,-0.875355,0.128131,-1,28.6848,1.27133,3.02564,1,97.2344
173380,161224046,39.2337,-0.821886,-1.08766,-1,38.5565,-1.73977,1.97246,1,86.0659
173380,161322580,21.6316,-0.45814,-2.60035,1,97.5755,-1.23512,-0.365282,-1,90.352
173380,160118129,42.8414,-0.164582,-0.582449,-1,43.0335,0.759659,-2.86639,1,88.2591
173380,160866479,40.4191,-0.386117,-2.65775,1,46.0912,-1.22688,0.340256,-1,93.8607
173380,160559955,24.4352,-0.511411,-0.415052,-1,40.097,0.96644,2.72129,1,80.4856
173380,160714931,52.4817,-0.444449,-2.19505,-1,41.1142,-0.411508,0.905126,1,92.8957
173380,160365306,38.9398,0.833894,2.74121,1,53.6908,1.32464,-0.0709337,-1,93.0143
173380,160844362,31.2381,1.24475,1.07377,-1,44.895,0.142298,-1.77133,1,85.8585
173380,160195308,25.7851,2.08117,0.687323,1,92.4068,1.74796,-1.38356,-1,85.5423
173380,160612484,19.1398,1.34865,-3.10881,1,51.4154,1.8398,0.273288,-1,64.2019
173380,161229964,32.5247,1.80652,-0.801621,-1,52.9716,1.15376,2.66225,1,86.4563
173380,160085824,35.3759,-0.378184,-0.162446,1,16.7439,2.38847,-1.42949,-1,95.4155
173380,161006360,24.983,-1.32489,-0.496554,-1,63.0609,-1.4504,2.92633,1,78.758
173380,160695317,38.1267,-0.960504,3.13466,-1,50.894,-1.16815,-0.00877662,1,88.5757
173380,160964466,36.2188,-1.09733,-2.71647,1,56.2723,-1.03182,0.188283,-1,89.7074
173380,160837367,38.8449,0.349224,1.76721,1,25.2518,2.06563,-1.51417,-1,87.0471
173380,160974047,47.027,-0.906645,-0.374605,1,37.7705,-0.287614,3.039,-1,87.6183
173380,160388294,30.9162,-0.938304,-1.19138,1,46.9147,0.268564,2.17085,-1,90.0731
173380,162581499,35.3533,-0.060682,0.209325,-1,45.2358,-1.04642,-2.806,1,89.7518
173380,161758481,13.214,0.620547,-0.162239,1,70.3748,-1.66582,2.90374,-1,105.351
173380,161962265,52.5655,-0.807007,2.35317,1,53.2237,-0.57344,0.0596293,-1,97.2104
173380,162106667,29.3106,1.00432,1.23843,-1,46.2831,0.398737,-1.80598,1,76.9834
173380,161773314,23.7035,1.06208,2.75869,-1,25.1132,-1.33685,0.138978,1,87.412
173380,161919642,12.2921,-0.00535987,-0.962101,-1,30.5552,2.30411,1.56699,1,66.5865
173380,161705742,47.9486,1.90701,2.23099,1,42.3061,2.33474,-0.519975,-1,90.4725
173380,161862846,12.8076,-0.288633,1.0353,1,42.2658,-2.44121,-1.95959,-1,76.1125
173380,161958270,35.3879,-1.14635,-2.74131,1,29.5209,-2.32647,0.6538,-1,75.7876
173380,161961550,31.9081,1.28914,1.11452,1,28.6884,-0.664693,-1.27289,-1,89.0099
173380,162191256,22.9197,2.43391,1.62163,1,28.7487,0.108752,-1.55039,-1,90.1174
173380,162194165,15.2038,0.56249,1.07027,-1,33.3729,-2.34116,1.2458,1,91.0158
173380,162196365,36.4539,-0.147115,2.30955,1,46.5503,1.115,-1.10671,-1,98.702
173380,162411530,11.1568,0.743105,-1.86391,-1,110.289,1.98933,1.40337,1,84.1068
173380,161601444,33.2394,0.606233,-0.38755,1,27.2615,-1.50997,-3.08186,-1,96.2491
173380,161639004,35.5863,0.270212,-2.65815,1,45.4066,-0.71759,0.877486,-1,89.0217
173380,162400862,41.9635,1.47067,1.43177,1,35.7867,1.46542,-1.97624,-1,76.818
173380,161940996,43.2761,-0.687358,-0.725554,1,63.5661,-1.2285,1.13948,-1,89.0102
173380,162271830,34.1877,0.0538171,3.1345,1,32.6466,1.70848,-0.0638054,-1,90.9986
173380,162362202,39.2722,0.808842,-2.97464,1,42.4178,-0.155347,0.237606,-1,91.255
173380,161791099,10.1195,0.0946259,1.99788,1,41.1349,-1.96467,-0.217511,-1,61.7822
173380,161376261,11.5945,0.761704,-1.53864,1,42.6501,-2.05132,0.0965353,-1,91.2794
173380,161935863,39.0115,0.136042,1.23723,-1,42.1308,-0.0249652,-1.91214,1,81.3445
173380,162312424,27.3206,0.872553,-2.54107,1,28.1314,-1.01255,0.59612,-1,81.9536
173380,162377544,15.6701,-0.97634,0.575668,1,64.304,-2.00739,-2.72627,-1,71.9323
173380,162308840,70.8151,-0.252765,-2.23795,1,41.983,0.248383,-0.0182334,-1,101.498
173380,162409344,12.7423,-0.741709,-2.8803,-1,23.3666,1.74035,0.595031,1,64.4227
173380,162386417,46.179,0.61427,2.05556,1,41.9021,1.5825,-1.72892,-1,94.4864
173380,162387455,34.2067,0.609605,-2.48086,-1,49.9416,-1.13289,0.822096,1,115.882
173380,162811284,14.4981,1.22374,-1.70407,-1,22.5455,-1.8774,1.08469,1,88.8382
173380,162970774,38.8692,-0.430277,0.867373,-1,46.7254,-0.839095,-2.2459,1,87.0119
173380,163308422,61.3263,1.7163,2.52284,-1,38.6077,2.44083,-0.508332,1,103.634
173380,163571518,32.0637,1.27208,2.54646,1,30.0092,1.11638,-0.500643,-1,62.158
173380,163552731,44.156,-1.425,-0.399217,1,24.6273,-1.41586,2.57539,-1,65.7238
173380,162937096,27.0261,-2.35801,-2.52395,1,13.164,-0.0607366,0.497719,-1,65.4299
173380,163673919,45.9328,-0.764159,0.95024,1,53.3213,-1.03529,-1.26338,-1,89.5318
173380,162663905,44.4635,-0.691492,-0.451145,-1,50.3611,-0.750385,2.80513,1,94.5266
173380,163497987,35.5743,-0.0995761,-0.0797273,1,35.7527,-1.37242,2.93836,-1,86.1535
173380,163723547,28.0636,-1.38115,-2.38044,-1,90.3492,-1.28468,-0.447297,1,83.0193
173380,162999310,24.1804,-1.05837,2.06741,-1,52.7156,-1.95643,-1.96302,1,72.4933
173380,163589638,70.3118,0.301384,2.4551,1,19.4598,2.42751,2.70942,-1,94.7837
173380,162639379,3.66933,1.00669,-2.79122,-1,63.7537,-2.08025,-0.0961575,1,74.5528
173380,162802715,22.9697,0.320014,2.79053,-1,51.286,-1.20106,-0.544562,1,89.2267
173380,162951493,31.3498,0.23643,0.926465,1,27.4856,1.03755,-2.2189,-1,63.4813
173380,163465973,44.4757,1.88791,-0.0709182,-1,44.9918,2.24313,2.93829,1,90.688
173380,162690975,53.9471,0.421363,-2.48158,-1,18.368,-1.4051,1.57631,1,86.7256
173380,162764935,55.2026,-1.38374,-0.545192,-1,33.9543,-2.08017,2.61888,1,91.8855
173380,162947001,41.8391,-0.538703,-2.68177,-1,49.8513,-0.348143,0.477822,1,91.751
173380,163199289,35.871,2.44864,1.17653,1,38.3975,1.1222,-1.86854,-1,91.0868
173380,163473073,25.5303,0.290285,-0.584446,-1,32.2115,2.38492,2.00212,1,90.4366
173380,163421660,46.1144,1.7498,-1.65064,-1,51.0685,1.99383,1.81597,1,96.5108
173380,163639972,13.6215,-0.968629,-1.19047,1,81.2055,-2.11404,1.98365,-1,77.7199
173380,163651108,55.5176,-0.181856,1.30546,1,36.6563,0.000501717,-1.64566,-1,90.1917
173380,163702269,67.1568,-1.97722,-0.874715,1,48.3056,-2.03699,0.825988,-1,85.6748
173380,162722128,13.0711,-1.26273,-2.89968,1,26.7696,1.87966,-0.125172,-1,93.6583
173380,162673869,51.045,-0.434575,-0.264997,-1,52.4742,0.362339,-2.09384,1,92.2886
173380,163655871,51.6277,0.209049,-0.834855,1,43.026,0.101432,2.21155,-1,94.2919
173380,163658041,10.4623,-0.832979,0.363232,1,26.3848,1.98431,-2.90485,-1,71.9915
173659,105086301,17.6674,0.793471,-1.62666,-1,36.4489,-1.74741,2.94691,1,91.6586
173659,105825807,42.1856,-0.210973,-1.92616,-1,26.1264,1.20747,1.66373,1,82.4984
173659,106256239,16.0307,0.545934,1.9535,-1,28.5987,-2.06953,-1.10455,1,84.9468
173659,105057473,46.7846,-0.215865,0.713134,1,43.909,-0.500708,-2.40928,-1,91.5648
173659,105097433,42.8388,-1.77875,-0.0377674,1,26.6438,0.0315003,-2.28934,-1,92.7344
173659,105845827,37.235,-1.65971,-1.32028,1,25.2247,-1.94277,1.79093,-1,61.902
173659,105242117,9.61311,-1.02271,-0.522426,1,50.0448,0.715898,2.45576,-1,61.4085
173659,106357554,15.3064,-0.41135,-1.9978,-1,40.0293,-1.96806,1.66664,1,64.0082
173659,106350797,63.7193,-0.324211,0.566431,-1,45.9834,-0.835664,-2.20404,1,110.02
173659,106373765,35.237,0.513112,0.880414,1,37.2467,1.94259,-2.16649,-1,91.7002
173659,105316896,35.7143,0.273636,2.36549,-1,42.2898,1.65433,-0.99614,1,96.6191
173659,105375048,45.5442,0.715479,-0.348495,-1,44.6868,0.371714,2.73539,1,91.526
173659,105509296,44.7648,0.619005,-2.16063,1,45.7354,-0.427133,0.39805,-1,99.8285
173659,106065394,50.7188,-2.04493,-0.459922,1,24.8255,-0.657258,2.59616,-1,88.6952
173659,105856768,18.7727,-0.401213,-2.92411,1,29.2669,2.03183,-0.0969715,-1,85.7495
173659,105910560,48.154,0.708006,-1.71884,-1,43.5848,1.08672,0.955193,1,90.8254
173659,104990926,37.6967,1.61438,-0.216105,-1,38.3949,1.58722,3.00665,1,76.0327
173659,106192216,62.3248,0.892967,2.13691,-1,36.33,2.05556,-0.766475,1,111.131
173659,105435727,15.8139,0.791702,1.68015,1,22.8553,-1.92717,-2.62452,-1,76.0981
173659,105787433,11.1362,-0.830575,2.39654,1,96.2407,-2.30167,-1.00011,-1,83.5866
173659,104931764,19.5685,0.357607,-2.69556,1,51.4396,-2.04125,0.995534,-1,113.541
173659,105820273,61.7648,-1.0903,2.39539,-1,13.9771,0.936186,-0.430273,1,91.1318
173659,105992748,41.3897,-1.25839,0.623521,1,42.6906,-0.0535972,-2.64438,-1,99.6497
173659,105671251,39.1734,1.1953,2.07081,-1,36.5752,0.124186,-1.48519,1,85.4144
173659,105819053,22.5174,-0.00275979,-2.20029,1,64.313,-1.20982,1.3801,-1,88.8663
173659,105761414,33.3028,0.139589,-1.8756,-1,31.3489,1.90883,1.0995,1,91.4421
173659,106092350,21.3796,0.819304,2.4066,-1,25.5253,2.35508,-0.761515,1,61.183
173659,106390622,39.347,0.287608,-2.92626,1,51.3315,0.0753708,0.479369,-1,89.6119
173659,107751211,54.4327,1.64241,0.767714,1,57.7464,1.50239,-3.11465,-1,104.821
173659,106918327,36.8414,-1.50338,-3.00991,-1,35.5751,-1.67824,0.219028,1,72.6136
173659,107149543,55.2502,1.90053,-0.953713,1,38.4994,2.39535,1.366,-1,87.6481
173659,106424474,44.4243,-1.1154,2.01419,1,38.8522,-2.48195,-1.28689,-1,103.04
173659,107370178,29.0397,-1.22152,-3.04962,1,48.8371,-2.41603,0.588257,-1,87.2159
173659,107567722,9.36552,-1.30998,0.836646,-1,27.8156,2.15917,-2.60872,1,94.1804
173659,106625575,21.4536,-2.08355,1.14956,1,49.6903,-2.13055,-2.06192,-1,65.2785
